"Kod";"Nazwa";"Rozwody i separacje";"Lokalizacja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
052615200000;"PODREGION KIELECKI";"rozwody";"ogółem";"2022";;"-";"n";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2002";5,5;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2003";4,7;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2004";2,0;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2005";7,6;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2006";7,7;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2007";9,9;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2008";11,6;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2009";9,5;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2010";13,7;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2011";12,0;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2012";17,5;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2013";11,7;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2014";16,9;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2015";14,9;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2016";15,7;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2017";15,4;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2018";14,5;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2019";12,9;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2020";11,8;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2021";15,5;"-";"";
052615200000;"PODREGION KIELECKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"1999";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2000";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2001";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2002";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2003";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2004";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2005";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2006";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2007";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2008";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2009";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2010";68;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2011";49;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2012";47;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2013";28;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2014";49;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2015";33;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2016";30;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2017";46;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2018";37;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2019";17;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2020";17;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2021";24;"-";"";
052615200000;"PODREGION KIELECKI";"separacje";"ogółem";"2022";;"-";"n";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2002";1,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2003";3,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2004";10,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2005";175,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2006";107,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2007";59,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2008";44,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2009";43,00;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,87;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,63;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,60;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,36;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,63;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,43;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,39;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,60;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,48;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,22;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,23;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,33;"-";"";
052615200000;"PODREGION KIELECKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"1999";241;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2000";217;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2001";223;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2002";152;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2003";162;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2004";68;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2005";292;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2006";264;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2007";355;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2008";354;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2009";300;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2010";465;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2011";372;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2012";622;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2013";475;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2014";606;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2015";627;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2016";590;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2017";609;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2018";614;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2019";481;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2020";493;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2021";531;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody";"ogółem";"2022";;"-";"n";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";2,9;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";3,2;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";1,3;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2005";5,7;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2006";5,2;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2007";7,1;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2008";7,1;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2009";6,0;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2010";9,3;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2011";7,5;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2012";12,6;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2013";9,6;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2014";12,4;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2015";12,9;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2016";12,2;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2017";12,6;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2018";12,8;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2019";10,1;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2020";10,6;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2021";11,6;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"1999";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2000";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2001";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2002";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2003";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2004";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2005";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2006";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2007";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2008";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2009";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2010";17;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2011";16;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2012";10;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2013";13;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2014";19;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2015";10;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2016";15;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2017";14;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2018";13;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2019";7;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2020";4;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2021";10;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje";"ogółem";"2022";;"-";"n";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2002";1,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2003";4,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2004";6,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2005";73,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2006";46,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2007";35,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2008";27,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2009";17,00;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,34;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,32;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,20;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,26;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,39;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,20;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,31;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,29;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,27;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,15;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,09;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,22;"-";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"1999";174;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2000";161;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2001";185;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2002";225;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2003";187;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2004";177;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2005";318;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2006";218;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2007";299;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2008";221;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2009";358;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2010";322;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2011";314;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2012";380;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2013";567;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2014";423;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2015";462;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2016";407;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2017";491;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2018";423;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2019";478;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2020";355;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2021";457;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody";"ogółem";"2022";;"-";"n";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";7,1;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";5,9;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";5,6;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2005";10,1;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2006";7,0;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2007";9,6;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2008";7,1;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2009";11,6;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2010";10,4;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2011";10,1;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2012";12,3;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2013";18,4;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2014";13,8;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2015";15,1;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2016";13,4;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2017";16,2;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2018";14,0;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2019";15,9;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2020";12,2;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2021";15,9;"-";"";
060610900000;"PODREGION BIALSKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"1999";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2000";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2001";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2002";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2003";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2004";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2005";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2006";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2007";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2008";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2009";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2010";14;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2011";7;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2012";11;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2013";13;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2014";12;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2015";10;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2016";9;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2017";7;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2018";3;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2019";7;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2020";6;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2021";5;"-";"";
060610900000;"PODREGION BIALSKI";"separacje";"ogółem";"2022";;"-";"n";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2002";9,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2003";14,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2004";16,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2005";72,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2006";46,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2007";39,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2008";20,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2009";16,00;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,45;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,23;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,36;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,42;"-";"";
060610900000;"PODREGION BIALSKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,39;"-";"";
